Id,Response
56685,5
56686,4
56688,5
56692,6
56702,6
56709,6
56711,8
56712,1
56719,5
56722,5
56723,2
56724,3
56725,2
56731,2
56735,8
56750,3
56755,7
56762,4
56765,6
56767,5
56770,8
56771,8
56772,7
56773,4
56775,7
56785,7
56786,5
56788,8
56790,4
56793,1
56795,8
56797,8
56804,8
56809,8
56810,2
56819,7
56822,8
56823,8
56829,3
56833,3
56836,7
56842,4
56845,6
56846,8
56851,7
56853,8
56854,8
56857,6
56859,3
56866,5
56867,7
56868,1
56869,8
56872,7
56877,8
56880,8
56892,7
56899,5
56900,8
56910,8
56911,2
56915,5
56916,4
56918,8
56925,8
56929,2
56931,7
56932,8
56937,2
56945,4
56947,8
56948,7
56950,7
56954,1
56956,7
56959,4
56963,8
56965,4
56973,1
56975,8
56976,6
56977,4
56991,2
56995,1
57000,2
57004,1
57007,6
57011,7
57017,1
57018,8
57028,7
57038,7
57044,2
57050,8
57057,7
57058,8
57061,4
57064,7
57066,2
57069,8
57071,6
57072,5
57078,7
57080,7
57084,8
57091,8
57092,6
57095,4
57097,8
57108,5
57110,8
57112,4
57114,5
57116,7
57117,1
57118,8
57123,5
57124,7
57125,2
57126,2
57128,5
57130,3
57139,4
57140,8
57143,5
57149,8
57156,4
57157,6
57162,2
57163,2
57169,6
57170,8
57173,7
57177,7
57178,4
57184,4
57188,3
57193,4
57198,4
57201,8
57202,8
57218,1
57234,6
57243,8
57244,8
57246,7
57248,3
57256,8
57258,8
57279,1
57283,4
57293,6
57297,3
57312,8
57316,7
57319,3
57322,4
57323,3
57327,4
57332,7
57344,7
57345,8
57347,7
57352,8
57353,7
57356,5
57363,4
57366,6
57368,2
57369,6
57377,1
57379,4
57381,7
57388,5
57390,7
57399,1
57403,3
57405,3
57406,4
57411,7
57416,6
57422,6
57431,2
57435,3
57440,8
57442,6
57446,4
57450,8
57452,7
57453,5
57455,7
57458,1
57465,8
57468,7
57471,7
57474,2
57483,1
57485,1
57488,8
57489,2
57494,2
57497,8
57498,2
57500,4
57504,5
57510,5
57512,1
57515,7
57517,8
57519,8
57529,8
57530,7
57549,5
57552,8
57556,7
57559,5
57560,5
57562,6
57566,8
57577,8
57578,7
57579,8
57584,5
57588,2
57591,5
57592,4
57601,5
57603,8
57605,7
57606,5
57608,8
57611,4
57615,1
57618,7
57623,1
57627,4
57629,4
57630,6
57632,8
57635,3
57641,7
57642,6
57643,8
57645,3
57646,7
57653,6
57656,8
57669,6
57672,8
57675,8
57681,8
57692,7
57698,7
57699,8
57702,8
57703,3
57704,7
57706,3
57713,2
57714,2
57723,1
57725,6
57730,4
57737,8
57744,5
57745,6
57747,1
57750,8
57751,6
57752,7
57755,7
57760,7
57761,8
57764,2
57769,3
57770,7
57772,1
57774,6
57775,7
57776,5
57792,4
57795,6
57798,8
57799,6
57800,4
57801,4
57803,6
57811,7
57812,3
57813,4
57816,5
57822,8
57825,6
57828,1
57833,8
57838,1
57850,8
57854,8
57859,4
57869,4
57873,4
57878,7
57889,3
57891,6
57896,2
57898,8
57900,2
57904,7
57905,1
57914,2
57918,1
57921,8
57927,6
57930,3
57938,8
57939,8
57951,6
57958,3
57962,3
57963,7
57966,7
57975,7
57976,5
57982,8
57986,7
57987,7
57989,6
57993,5
57994,4
58003,6
58012,1
58016,4
58022,3
58026,8
58030,8
58037,7
58039,8
58045,4
58048,5
58051,8
58052,5
58054,8
58057,8
58058,7
58059,5
58060,8
58064,7
58074,1
58077,4
58083,7
58086,6
58090,4
58094,7
58101,7
58103,1
58104,7
58111,7
58112,8
58116,8
58117,8
58118,7
58124,8
58132,7
58136,8
58137,7
58142,2
58151,3
58156,4
58160,8
58162,8
58166,8
58170,3
58172,8
58176,4
58180,5
58185,8
58189,2
58192,1
58194,6
58196,4
58197,3
58198,7
58200,8
58202,8
58203,6
58217,8
58218,2
58219,6
58228,7
58238,2
58239,7
58241,2
58243,1
58251,8
58263,7
58264,5
58265,7
58266,8
58267,2
58270,7
58282,5
58283,4
58284,3
58285,4
58287,7
58291,2
58293,6
58294,1
58297,1
58300,1
58302,6
58304,4
58307,8
58308,6
58309,5
58312,8
58313,8
58314,6
58316,8
58322,8
58324,8
58325,8
58326,4
58328,7
58333,3
58334,5
58335,8
58338,8
58348,7
58351,6
58353,7
58354,1
58355,4
58357,8
58364,8
58368,1
58369,8
58380,6
58386,5
58389,7
58399,8
58401,6
58402,1
58407,8
58410,8
58411,4
58415,3
58416,4
58421,1
58433,6
58435,4
58436,6
58443,1
58446,6
58450,8
58451,6
58467,6
58469,6
58472,1
58485,7
58486,5
58487,7
58497,3
58507,4
58515,1
58526,7
58531,8
58533,7
58541,1
58542,6
58549,8
58551,8
58556,8
58557,6
58560,7
58565,8
58571,4
58576,6
58581,4
58583,8
58589,2
58591,4
58598,5
58605,7
58609,8
58611,5
58614,5
58615,8
58624,5
58628,8
58629,6
58633,8
58634,2
58641,5
58646,5
58649,2
58650,7
58654,7
58655,1
58658,8
58660,8
58664,6
58669,4
58672,1
58678,7
58680,8
58682,8
58683,2
58690,6
58693,7
58698,4
58702,8
58703,3
58705,8
58707,1
58709,6
58721,8
58723,6
58728,1
58729,3
58730,1
58731,7
58732,8
58733,6
58736,1
58739,7
58750,7
58752,8
58754,1
58756,4
58765,8
58774,8
58777,6
58780,5
58790,4
58795,4
58801,8
58802,4
58806,6
58810,8
58812,5
58814,1
58817,3
58818,4
58828,6
58841,7
58843,2
58845,4
58848,8
58854,6
58858,8
58861,7
58863,8
58864,5
58866,8
58879,8
58882,8
58892,3
58894,5
58899,1
58904,8
58906,2
58921,5
58925,1
58928,5
58934,8
58940,7
58943,6
58947,8
58952,8
58953,8
58955,8
58956,1
58965,5
58966,3
58969,8
58986,4
58992,7
59002,7
59006,8
59009,3
59010,7
59012,1
59016,8
59021,4
59029,8
59030,1
59034,8
59039,3
59040,8
59042,7
59045,7
59050,4
59052,7
59062,7
59063,4
59069,8
59071,7
59073,6
59081,8
59082,1
59084,3
59091,8
59092,1
59094,8
59098,8
59099,7
59103,8
59112,7
59114,8
59115,2
59122,7
59123,1
59124,5
59127,7
59128,3
59131,7
59132,5
59135,7
59147,6
59154,1
59163,3
59164,1
59173,8
59182,7
59186,8
59188,4
59189,3
59195,3
59198,7
59200,3
59203,8
59204,8
59209,8
59217,3
59227,4
59231,4
59233,5
59234,3
59241,1
59242,4
59244,8
59246,7
59252,3
59254,5
59256,6
59258,8
59260,5
59266,1
59268,6
59273,8
59276,7
59277,2
59290,5
59298,5
59299,8
59301,8
59302,8
59308,7
59309,1
59310,5
59313,8
59315,7
59323,8
59328,8
59340,8
59343,1
59346,6
59350,4
59358,5
59359,8
59362,7
59363,3
59371,3
59376,8
59378,4
59383,2
59385,4
59388,1
59400,1
59401,8
59405,8
59406,8
59410,8
59411,8
59413,2
59420,6
59421,8
59423,8
59432,7
59435,6
59438,3
59444,7
59445,5
59446,4
59448,6
59450,3
59453,8
59455,8
59459,5
59463,6
59464,8
59466,4
59475,8
59478,8
59483,5
59484,4
59485,7
59490,4
59493,7
59499,6
59501,7
59508,7
59517,3
59523,7
59524,7
59525,8
59531,7
59534,8
59537,8
59541,4
59551,8
59552,7
59554,7
59555,8
59557,7
59558,4
59559,7
59560,4
59568,2
59570,7
59571,4
59572,8
59587,8
59591,1
59592,8
59593,3
59601,3
59605,7
59607,6
59608,5
59610,8
59613,8
59614,7
59618,6
59620,8
59621,4
59627,4
59629,6
59636,6
59645,4
59650,8
59653,5
59655,2
59656,4
59660,5
59670,5
59671,5
59676,8
59684,3
59687,1
59690,8
59694,4
59695,8
59696,6
59702,1
59705,7
59708,3
59710,2
59716,8
59722,2
59723,5
59725,6
59729,4
59739,7
59741,6
59745,7
59746,8
59747,7
59749,5
59751,1
59754,3
59758,4
59764,3
59765,4
59768,8
59770,6
59773,5
59775,8
59776,7
59778,5
59782,6
59785,6
59787,8
59788,6
59790,6
59793,4
59795,8
59798,7
59800,1
59805,8
59817,7
59821,7
59825,7
59829,7
59833,7
59835,8
59836,8
59838,4
59846,4
59851,2
59852,6
59859,3
59862,6
59866,8
59869,7
59874,6
59881,2
59887,1
59888,1
59890,5
59899,4
59908,8
59910,7
59916,8
59924,6
59926,1
59934,7
59940,6
59941,8
59951,7
59952,8
59966,8
59969,7
59973,5
59983,8
59986,6
59988,5
59992,3
60001,6
60006,8
60009,1
60010,5
60016,4
60021,1
60023,8
60024,8
60025,8
60032,2
60033,7
60041,5
60044,8
60046,3
60047,7
60048,7
60049,6
60052,7
60056,8
60061,1
60064,8
60069,3
60072,7
60073,3
60074,7
60079,3
60080,7
60084,7
60094,7
60098,2
60102,7
60108,5
60112,7
60116,7
60117,7
60121,8
60124,6
60126,7
60128,6
60138,8
60139,6
60140,6
60143,3
60147,3
60149,7
60153,6
60157,3
60162,7
60163,5
60166,8
60185,7
60197,8
60200,1
60201,1
60202,6
60204,5
60205,6
60207,8
60219,4
60223,6
60227,7
60230,5
60238,2
60245,8
60257,7
60261,6
60263,4
60266,7
60270,5
60271,1
60278,7
60282,8
60285,8
60289,8
60291,1
60292,5
60295,1
60300,2
60302,8
60305,8
60309,8
60311,2
60314,7
60322,6
60326,5
60328,5
60329,3
60331,8
60332,7
60333,5
60338,8
60344,8
60347,6
60355,8
60356,6
60358,1
60359,5
60360,8
60361,1
60363,8
60365,1
60368,8
60371,7
60373,8
60377,3
60380,8
60381,6
60382,6
60389,8
60392,8
60393,1
60395,8
60399,8
60403,3
60410,4
60411,1
60413,7
60419,8
60421,6
60424,8
60432,4
60436,6
60437,7
60446,6
60450,8
60454,6
60461,4
60462,8
60464,7
60465,3
60469,1
60473,8
60474,7
60484,6
60485,5
60493,2
60494,4
60495,3
60497,3
60498,6
60499,7
60500,3
60501,8
60509,8
60513,1
60514,3
60516,8
60517,5
60521,8
60525,6
60530,4
60532,6
60537,7
60539,7
60540,2
60546,8
60549,7
60552,2
60553,8
60559,1
60564,5
60568,8
60581,8
60587,7
60588,8
60589,2
60596,4
60597,7
60600,2
60609,7
60615,3
60621,7
60627,7
60646,3
60647,7
60649,4
60654,3
60656,8
60660,8
60662,2
60666,8
60667,2
60673,6
60682,7
60689,5
60697,8
60699,8
60700,6
60706,5
60709,8
60710,8
60720,7
60721,3
60723,6
60728,8
60735,8
60738,8
60739,7
60742,8
60743,5
60746,8
60747,7
60748,8
60752,4
60756,6
60758,7
60759,8
60760,8
60761,4
60773,8
60775,8
60778,7
60779,3
60780,5
60786,3
60798,6
60802,8
60803,3
60810,8
60816,1
60824,3
60828,7
60829,8
60831,6
60834,7
60842,1
60843,1
60849,6
60859,1
60863,7
60864,3
60867,7
60869,6
60871,4
60872,4
60877,8
60878,7
60883,2
60886,8
60888,4
60892,4
60893,8
60894,5
60896,7
60900,4
60912,5
60913,3
60921,8
60926,1
60928,5
60935,6
60938,8
60944,1
60945,4
60946,2
60947,7
60949,4
60957,6
60960,7
60961,8
60967,8
60975,6
60983,5
60989,3
60992,5
60994,8
60999,8
61000,7
61002,7
61010,7
61014,5
61018,8
61020,8
61021,5
61025,8
61027,7
61028,3
61031,4
61033,8
61036,5
61037,1
61040,4
61044,6
61050,7
61051,8
61052,5
61053,8
61060,1
61065,8
61066,6
61072,7
61074,1
61077,2
61081,8
61082,8
61091,7
61092,5
61094,3
61095,2
61099,3
61107,8
61115,7
61123,3
61140,8
61142,6
61147,8
61154,4
61156,8
61159,7
61161,8
61166,4
61174,6
61175,5
61181,7
61183,5
61184,8
61190,3
61194,8
61196,6
61198,7
61200,5
61204,4
61219,3
61220,8
61221,7
61224,5
61227,7
61229,8
61230,8
61234,1
61235,2
61242,8
61243,4
61244,8
61246,7
61248,4
61258,5
61264,2
61274,5
61277,1
61280,4
61300,4
61306,7
61308,5
61312,8
61315,8
61319,8
61330,2
61338,5
61339,6
61347,8
61348,8
61349,8
61357,8
61358,8
61373,8
61374,1
61376,2
61378,7
61380,8
61385,7
61388,5
61397,7
61398,8
61409,5
61420,2
61424,5
61436,2
61437,8
61440,6
61443,5
61445,2
61446,7
61448,8
61450,4
61455,1
61456,8
61462,8
61463,7
61464,8
61472,8
61479,5
61485,4
61506,1
61507,8
61510,8
61511,4
61517,3
61519,4
61522,4
61523,5
61524,1
61534,4
61535,6
61542,5
61546,7
61548,8
61551,4
61555,4
61557,3
61560,7
61563,7
61567,8
61568,4
61569,5
61570,8
61576,2
61579,7
61580,8
61581,8
61583,4
61585,2
61586,4
61588,7
61606,6
61608,7
61612,6
61614,8
61618,2
61621,1
61628,1
61634,8
61638,3
61640,3
61646,8
61652,4
61653,7
61660,4
61665,1
61666,2
61669,5
61676,6
61693,2
61695,1
61696,4
61699,5
61700,3
61702,8
61716,1
61721,7
61725,3
61729,5
61733,7
61739,2
61740,5
61741,8
61743,8
61748,5
61749,1
61750,4
61753,8
61755,5
61757,3
61758,1
61762,5
61764,6
61765,4
61766,4
61769,8
61771,1
61775,8
61776,5
61779,8
61781,6
61792,8
61793,5
61795,7
61797,3
61799,7
61801,6
61810,3
61811,8
61814,7
61815,7
61816,8
61817,4
61818,1
61821,6
61825,1
61827,8
61833,8
61834,4
61839,8
61848,1
61850,5
61852,8
61858,7
61862,4
61874,5
61881,7
61897,7
61902,8
61904,1
61906,8
61912,3
61915,4
61917,7
61925,5
61926,8
61929,7
61932,7
61933,7
61934,2
61945,6
61947,8
61948,1
61952,5
61960,7
61963,7
61966,7
61969,3
61970,4
61971,7
61972,5
61974,5
61979,8
61985,6
61987,8
61989,8
61992,7
61998,2
61999,8
62003,5
62004,7
62005,8
62010,5
62012,3
62014,8
62018,7
62024,7
62030,1
62032,2
62034,8
62049,8
62052,7
62054,4
62055,7
62057,1
62059,6
62061,7
62065,3
62066,2
62067,3
62069,1
62077,8
62078,7
62087,4
62089,7
62091,3
62096,6
62102,8
62103,8
62104,8
62106,3
62107,6
62109,4
62110,3
62113,8
62114,2
62119,4
62120,8
62122,8
62123,8
62124,8
62125,7
62127,1
62142,1
62145,7
62148,8
62155,6
62158,3
62162,3
62165,4
62168,4
62172,8
62174,7
62178,8
62181,8
62193,8
62198,2
62209,7
62211,3
62212,8
62223,7
62233,8
62242,6
62244,5
62247,8
62248,7
62252,8
62254,6
62258,8
62265,6
62270,2
62271,4
62274,4
62283,8
62290,7
62293,7
62295,4
62297,8
62301,8
62304,4
62309,1
62312,5
62313,7
62319,7
62321,4
62330,8
62336,4
62337,6
62339,8
62343,2
62346,7
62350,4
62351,3
62353,7
62368,8
62370,5
62375,7
62381,3
62386,5
62389,8
62396,5
62400,7
62403,8
62408,5
62412,8
62413,8
62419,4
62427,8
62435,4
62436,7
62440,2
62443,7
62449,8
62451,8
62457,8
62458,8
62459,5
62460,7
62461,7
62462,4
62474,3
62478,1
62481,8
62484,4
62487,8
62492,8
62494,8
62495,8
62496,5
62505,5
62507,8
62511,6
62514,7
62518,1
62519,2
62521,1
62530,4
62531,6
62534,8
62539,1
62542,8
62544,8
62546,8
62547,7
62551,4
62555,5
62556,8
62557,8
62566,6
62567,1
62568,8
62572,6
62574,7
62575,4
62576,8
62577,2
62579,8
62580,7
62582,3
62584,2
62587,8
62594,8
62596,2
62597,5
62598,4
62604,7
62606,8
62607,8
62608,8
62612,8
62613,1
62614,6
62615,8
62623,8
62625,6
62626,6
62627,8
62628,8
62630,2
62631,8
62634,3
62635,8
62638,7
62639,7
62641,8
62645,8
62653,3
62657,5
62659,4
62660,4
62665,7
62668,7
62669,1
62671,6
62676,8
62677,8
62685,6
62689,8
62701,6
62705,5
62706,7
62708,4
62712,7
62716,1
62719,6
62723,8
62729,8
62731,7
62738,1
62741,2
62742,1
62743,7
62748,2
62751,6
62755,3
62756,6
62760,7
62761,1
62768,1
62769,1
62773,1
62780,2
62785,3
62788,6
62795,8
62798,6
62802,7
62803,8
62805,8
62812,5
62825,7
62828,8
62830,3
62832,8
62834,6
62840,1
62843,7
62846,7
62848,8
62851,1
62852,4
62853,7
62858,6
62859,5
62860,4
62862,7
62866,7
62869,8
62874,5
62876,8
62878,2
62883,8
62887,2
62893,1
62894,8
62899,8
62903,7
62909,8
62916,8
62919,3
62932,8
62936,6
62938,8
62940,7
62946,8
62947,1
62956,1
62959,8
62965,2
62968,8
62971,2
62976,8
62989,8
62997,7
62999,8
63002,2
63007,8
63008,7
63030,3
63033,5
63034,4
63039,7
63044,4
63049,5
63051,6
63052,8
63056,8
63057,2
63063,5
63064,7
63066,8
63075,8
63078,8
63084,5
63093,6
63094,8
63095,5
63099,8
63105,8
63107,8
63108,7
63109,4
63113,8
63120,3
63122,4
63123,8
63125,5
63126,3
63135,8
63139,7
63145,7
63146,1
63149,8
63151,7
63160,1
63165,2
63168,8
63170,8
63171,3
63174,6
63177,7
63186,4
63190,1
63191,8
63192,8
63195,7
63198,7
63206,5
63209,4
63214,8
63218,8
63220,7
63221,7
63222,2
63223,7
63224,6
63228,5
63231,4
63235,8
63238,3
63242,1
63246,8
63252,7
63253,7
63259,7
63260,3
63261,7
63262,7
63265,8
63268,8
63269,7
63270,7
63275,8
63276,5
63280,5
63285,3
63291,7
63293,8
63295,8
63298,7
63299,5
63308,7
63309,6
63310,4
63312,3
63319,2
63320,4
63327,1
63328,8
63336,5
63337,7
63338,3
63341,8
63344,7
63356,8
63361,6
63365,4
63367,5
63370,8
63375,5
63376,8
63379,8
63380,8
63386,8
63396,7
63402,8
63405,8
63406,5
63409,6
63413,8
63415,3
63419,8
63423,7
63425,5
63426,7
63427,4
63428,5
63434,7
63436,8
63437,8
63441,3
63442,8
63443,8
63448,8
63449,4
63450,6
63452,6
63458,7
63463,1
63465,1
63471,1
63473,1
63478,7
63482,6
63485,2
63489,7
63491,8
63492,8
63497,8
63498,1
63500,6
63502,6
63505,8
63512,8
63515,2
63519,8
63527,3
63533,3
63543,5
63544,4
63547,8
63553,8
63555,3
63556,8
63557,3
63562,8
63567,3
63568,7
63570,5
63571,4
63574,6
63576,5
63586,3
63590,8
63595,8
63596,8
63600,8
63603,6
63610,8
63617,2
63630,7
63633,8
63641,8
63646,3
63658,4
63663,8
63665,3
63666,8
63667,4
63668,8
63670,8
63674,8
63677,7
63686,7
63689,7
63691,2
63695,4
63710,4
63713,8
63714,5
63715,6
63722,6
63724,1
63725,8
63731,5
63732,8
63734,7
63736,4
63737,4
63739,8
63755,7
63756,8
63763,3
63767,7
63772,6
63781,8
63783,8
63788,1
63797,2
63801,5
63804,4
63807,5
63811,7
63812,4
63815,7
63816,6
63830,3
63834,1
63837,3
63845,2
63847,7
63848,7
63849,6
63855,6
63857,5
63860,1
63869,7
63874,8
63875,4
63878,7
63879,3
63880,7
63890,7
63892,2
63893,7
63897,6
63901,4
63902,7
63912,7
63918,7
63927,7
63930,5
63935,8
63936,5
63939,8
63941,7
63945,7
63960,6
63961,5
63963,3
63970,2
63972,2
63974,6
63989,5
63996,8
63999,1
64006,8
64008,7
64009,8
64017,8
64027,7
64028,3
64033,3
64036,6
64037,6
64041,8
64042,8
64045,8
64050,8
64052,5
64055,3
64058,1
64059,5
64066,8
64070,7
64077,8
64083,8
64084,8
64088,8
64091,8
64093,3
64095,7
64096,1
64098,7
64099,3
64100,1
64102,2
64103,2
64107,5
64110,8
64113,8
64118,4
64127,1
64134,8
64144,7
64147,7
64149,7
64153,3
64157,3
64158,4
64168,8
64169,4
64173,8
64178,6
64181,7
64186,4
64196,5
64197,7
64198,5
64208,8
64209,8
64211,8
64218,5
64219,6
64229,5
64230,4
64243,1
64246,7
64252,7
64257,8
64258,3
64261,6
64265,1
64274,7
64276,8
64279,7
64281,8
64296,2
64297,5
64302,4
64303,7
64307,7
64309,3
64310,8
64312,4
64313,5
64314,3
64322,8
64331,4
64337,8
64341,8
64353,8
64354,8
64357,8
64366,1
64377,1
64379,2
64382,8
64388,4
64394,8
64399,5
64400,8
64403,4
64404,5
64407,3
64412,6
64414,4
64415,7
64418,5
64419,3
64421,1
64426,8
64429,6
64438,7
64440,8
64454,7
64455,5
64459,5
64461,5
64467,5
64471,7
64473,8
64477,7
64479,8
64487,8
64497,6
64498,8
64500,1
64504,1
64507,8
64513,6
64514,8
64518,4
64519,7
64521,7
64524,8
64528,6
64533,8
64534,8
64536,8
64547,7
64549,7
64564,8
64565,7
64569,8
64576,7
64581,8
64582,3
64590,8
64600,7
64602,7
64606,1
64609,8
64610,4
64615,4
64617,8
64618,7
64622,7
64625,3
64627,5
64628,5
64630,3
64648,7
64650,3
64651,8
64653,7
64658,5
64664,5
64670,4
64676,6
64679,6
64686,5
64689,7
64696,7
64705,8
64706,1
64720,8
64722,8
64723,8
64729,8
64739,2
64749,7
64751,7
64757,2
64758,1
64767,8
64768,7
64779,6
64781,4
64782,7
64783,7
64784,8
64785,7
64788,4
64793,8
64796,7
64800,1
64801,3
64802,5
64816,8
64817,7
64823,1
64827,5
64832,3
64841,3
64843,7
64848,6
64849,8
64850,3
64853,2
64857,7
64864,7
64865,6
64866,6
64875,8
64880,3
64881,3
64884,3
64887,5
64893,5
64894,3
64901,1
64902,8
64905,6
64908,7
64918,6
64923,8
64925,8
64932,5
64934,4
64936,5
64938,8
64939,7
64941,7
64944,4
64951,5
64955,5
64957,5
64961,3
64965,7
64966,4
64970,8
64971,8
64975,8
64982,8
64985,2
64986,2
64987,4
64988,7
64997,4
64999,4
65000,8
65002,8
65003,8
65004,7
65008,3
65009,7
65011,8
65028,5
65032,6
65035,2
65036,4
65038,3
65043,3
65047,3
65051,7
65055,8
65061,4
65063,5
65067,4
65068,7
65071,1
65073,4
65074,7
65076,7
65077,8
65082,5
65084,5
65086,8
65087,4
65096,8
65103,4
65105,8
65107,5
65109,8
65111,8
65113,7
65114,8
65117,8
65123,2
65124,8
65131,2
65135,8
65137,4
65143,8
65144,7
65149,5
65151,8
65152,8
65154,7
65157,8
65158,6
65162,8
65168,8
65169,8
65170,8
65172,7
65177,5
65178,8
65180,2
65188,8
65189,8
65191,6
65193,8
65194,8
65197,4
65202,8
65204,8
65220,2
65221,6
65222,5
65225,1
65229,7
65230,6
65231,2
65234,8
65242,5
65250,2
65255,2
65258,7
65269,8
65273,6
65276,8
65288,6
65294,5
65298,6
65303,8
65308,4
65317,8
65319,1
65320,7
65323,4
65324,8
65327,7
65329,3
65331,7
65332,8
65333,6
65336,7
65339,7
65341,8
65342,5
65346,8
65352,1
65356,6
65357,8
65359,6
65360,7
65363,2
65365,1
65374,5
65378,8
65381,8
65391,7
65394,8
65395,6
65400,8
65402,3
65409,6
65411,8
65417,1
65422,3
65423,7
65430,5
65434,4
65437,1
65438,4
65439,2
65441,8
65442,7
65443,7
65452,3
65455,5
65456,8
65459,3
65461,1
65463,4
65465,3
65477,7
65481,8
65482,1
65484,8
65486,8
65488,3
65489,7
65491,7
65495,8
65503,8
65509,4
65510,8
65511,8
65516,4
65519,1
65530,7
65546,8
65549,4
65550,8
65556,8
65559,5
65563,5
65564,7
65568,2
65570,1
65573,1
65582,3
65589,6
65594,7
65596,5
65602,5
65604,8
65615,8
65618,8
65621,7
65626,8
65627,5
65629,8
65631,2
65641,7
65648,8
65651,1
65652,7
65654,3
65664,8
65666,1
65672,5
65675,1
65676,8
65683,8
65686,5
65690,5
65691,8
65699,6
65703,5
65704,3
65705,4
65713,1
65724,7
65725,8
65733,5
65738,8
65739,6
65741,7
65749,7
65751,5
65752,8
65759,8
65765,8
65768,7
65770,1
65772,7
65782,2
65783,7
65789,8
65792,6
65796,8
65807,2
65815,7
65818,7
65819,4
65822,6
65829,2
65830,8
65831,5
65832,8
65837,1
65838,1
65840,5
65842,8
65844,3
65851,7
65856,6
65862,4
65866,5
65868,7
65869,1
65877,7
65880,8
65884,2
65886,7
65888,1
65892,7
65893,8
65897,8
65903,1
65904,7
65906,8
65908,5
65910,4
65914,2
65916,8
65923,2
65936,7
65945,2
65950,5
65953,6
65954,4
65955,8
65957,8
65967,7
65973,8
65976,1
65977,5
65980,4
65985,3
65987,6
65992,7
65997,8
65998,4
66006,5
66007,5
66011,3
66012,8
66014,7
66017,3
66018,1
66019,4
66020,4
66023,6
66024,8
66025,1
66030,1
66033,8
66040,6
66047,4
66050,3
66052,7
66058,4
66062,8
66067,8
66070,1
66074,7
66075,3
66078,8
66082,5
66086,6
66091,8
66096,4
66100,5
66109,5
66112,4
66113,8
66114,7
66118,8
66123,7
66130,7
66141,6
66142,5
66149,8
66151,7
66152,7
66155,1
66162,7
66164,8
66166,3
66167,8
66168,6
66170,8
66173,7
66179,8
66183,8
66188,7
66193,8
66194,8
66195,8
66196,1
66198,1
66205,1
66210,2
66220,7
66221,4
66222,8
66228,7
66231,7
66233,4
66234,2
66235,2
66237,2
66242,6
66245,7
66246,8
66248,6
66251,6
66255,3
66261,1
66262,2
66263,5
66266,1
66279,8
66292,5
66293,8
66295,5
66298,7
66302,4
66303,2
66307,3
66318,8
66319,7
66349,8
66352,5
66357,5
66358,1
66359,5
66360,7
66364,7
66365,5
66368,4
66376,8
66380,8
66384,7
66393,3
66394,6
66404,7
66406,8
66408,3
66409,6
66410,8
66412,8
66428,4
66434,6
66435,5
66442,3
66445,7
66451,7
66453,7
66455,8
66457,8
66461,3
66465,8
66470,6
66474,8
66484,8
66489,7
66492,1
66496,7
66498,5
66504,8
66506,7
66508,7
66514,8
66519,4
66523,8
66527,1
66533,8
66535,7
66539,6
66547,1
66552,6
66560,2
66564,6
66571,3
66574,4
66576,5
66578,1
66579,4
66580,8
66582,8
66586,2
66596,1
66600,8
66604,8
66617,7
66620,8
66622,5
66624,4
66630,8
66631,7
66633,2
66636,1
66639,7
66643,4
66657,4
66658,4
66663,5
66665,8
66666,1
66671,1
66675,8
66679,1
66680,4
66697,6
66704,8
66705,8
66708,7
66734,7
66735,8
66738,4
66741,8
66747,8
66748,7
66749,3
66750,5
66751,8
66754,1
66756,4
66764,7
66766,1
66767,8
66769,5
66771,8
66773,5
66778,7
66782,3
66794,8
66801,8
66808,6
66815,4
66825,4
66829,6
66832,1
66845,5
66848,8
66853,4
66860,3
66866,7
66875,7
66879,8
66882,7
66887,8
66889,8
66896,8
66903,2
66906,4
66911,7
66912,5
66913,3
66914,6
66915,5
66918,7
66924,7
66925,8
66932,7
66936,7
66939,7
66940,7
66944,8
66957,8
66958,3
66961,5
66969,8
66970,7
66973,8
66975,4
66976,6
66980,1
66985,8
66986,7
66992,8
66995,7
66996,3
66999,7
67000,8
67009,8
67011,8
67012,5
67022,7
67026,5
67029,8
67035,7
67046,8
67047,7
67050,7
67053,5
67062,4
67063,7
67065,6
67066,6
67072,4
67076,4
67081,3
67083,8
67085,8
67086,8
67090,7
67097,1
67099,8
67100,3
67102,6
67110,3
67120,7
67121,3
67122,8
67132,1
67144,8
67147,8
67155,6
67161,5
67162,6
67167,3
67169,3
67172,1
67174,3
67177,6
67185,7
67187,8
67197,2
67210,7
67212,8
67215,3
67218,8
67220,1
67222,8
67223,8
67234,6
67239,8
67240,7
67241,8
67246,8
67249,2
67252,3
67253,8
67257,7
67258,2
67261,4
67267,4
67274,8
67280,5
67282,7
67286,6
67288,1
67292,7
67300,7
67301,8
67304,7
67316,7
67320,6
67323,8
67329,8
67330,8
67332,8
67334,8
67335,5
67338,7
67344,6
67346,3
67348,7
67351,7
67352,8
67360,7
67373,2
67374,7
67377,8
67379,6
67380,8
67385,8
67387,3
67397,5
67398,7
67401,8
67404,8
67408,5
67419,8
67430,8
67437,7
67440,8
67444,6
67453,8
67455,7
67465,3
67468,5
67472,7
67478,7
67479,3
67497,1
67507,1
67530,8
67532,6
67537,7
67540,7
67541,8
67550,1
67560,8
67564,1
67570,7
67572,8
67576,4
67585,3
67587,8
67594,8
67597,7
67598,3
67600,6
67601,8
67608,8
67614,6
67615,7
67617,1
67618,5
67620,3
67622,8
67625,4
67628,3
67629,7
67638,8
67641,8
67644,4
67650,1
